variant,code,name,market,entry_date,exit_date,entry,exit,ret,days,reason,atr_pct,r_multiple,bench,excess,sample
D2_hh20_ll10_sma20>55,2338,クオンタムソリューションズ,スタンダード（内国株式）,2025-01-16,2025-03-11,532.0,469.0,-0.12142105263157899,36,ll,0.0406015037593985,-1.4583333333333333,-0.04295713025203085,-0.07846392237954813,IS
D2_hh20_ll10_sma20>55,2338,クオンタムソリューションズ,スタンダード（内国株式）,2025-09-17,2025-10-21,545.0,661.0,0.20984403669724772,22,ll,0.041926605504587156,2.538293216630197,0.09829768313666642,0.11154635356058129,IS
D3_hh55_ll20_sma20>55,2338,クオンタムソリューションズ,スタンダード（内国株式）,2025-01-16,2025-03-11,532.0,469.0,-0.12142105263157899,36,ll,0.0406015037593985,-1.4583333333333333,-0.04295713025203085,-0.07846392237954813,IS
D3_hh55_ll20_sma20>55,2338,クオンタムソリューションズ,スタンダード（内国株式）,2025-09-18,2025-11-06,581.0,508.0,-0.12864543889845093,32,ll,0.04345955249569707,-1.4455445544554455,0.13604039371945897,-0.2646858326179099,IS
D1_hh20_ll10,2117,ウェルネオシュガー,プライム（内国株式）,2024-02-28,2024-03-12,2130.0489064148205,2046.815884571158,-0.042075638870543886,9,ll,0.017121839360252324,-1.1411051712486122,-0.01126435333001441,-0.030811285540529476,IS
D1_hh20_ll10,2117,ウェルネオシュガー,プライム（内国株式）,2024-03-25,2024-04-03,2187.32758364028,2051.914981011285,-0.06490778356282301,7,ll,0.018289675999405154,-1.69242428255253,-0.03513409871641948,-0.029773684846403525,IS
D2_hh20_ll10_sma20>55,2117,ウェルネオシュガー,プライム（内国株式）,2024-02-28,2024-03-12,2130.0489064148205,2046.815884571158,-0.042075638870543886,9,ll,0.017121839360252324,-1.1411051712486122,-0.01126435333001441,-0.030811285540529476,IS
D2_hh20_ll10_sma20>55,2117,ウェルネオシュガー,プライム（内国株式）,2024-03-25,2024-04-03,2187.32758364028,2051.914981011285,-0.06490778356282301,7,ll,0.018289675999405154,-1.69242428255253,-0.03513409871641948,-0.029773684846403525,IS
D3_hh55_ll20_sma20>55,2117,ウェルネオシュガー,プライム（内国株式）,2024-02-28,2024-04-16,2130.0489064148205,2027.1710747550771,-0.05129834251688692,33,ll,0.017121839360252324,-1.4104308976583906,-0.019580268099055553,-0.031718074417831366,IS
D4_hh20_ll10_sma_prime,2117,ウェルネオシュガー,プライム（内国株式）,2024-02-28,2024-03-12,2130.0489064148205,2046.815884571158,-0.042075638870543886,9,ll,0.017121839360252324,-1.1411051712486122,-0.01126435333001441,-0.030811285540529476,IS
D4_hh20_ll10_sma_prime,2117,ウェルネオシュガー,プライム（内国株式）,2024-03-25,2024-04-03,2187.32758364028,2051.914981011285,-0.06490778356282301,7,ll,0.018289675999405154,-1.69242428255253,-0.03513409871641948,-0.029773684846403525,IS
D1_hh20_ll10,9997,ベルーナ,プライム（内国株式）,2024-01-10,2024-02-09,576.74067265625,556.664251190385,-0.03781013637099773,22,ll,0.012658237631787183,-1.3749993239020484,0.09283018413874022,-0.13064032050973795,IS
D1_hh20_ll10,9997,ベルーナ,プライム（内国株式）,2024-03-21,2024-04-22,577.6532482153282,573.2770786101412,-0.0105757725221961,22,ll,0.010031605069708483,-0.3775952337414046,-0.06411903147001807,0.05354325894782197,IS
D1_hh20_ll10,9997,ベルーナ,プライム（内国株式）,2024-05-01,2024-07-19,585.336324249752,724.4812422276156,0.23471789347980565,54,ll,0.012836747517329723,9.25927276979174,0.043174076412280105,0.19154381706752555,IS
D1_hh20_ll10,9997,ベルーナ,プライム（内国株式）,2024-09-03,2024-09-09,693.8693442389349,658.6193213634544,-0.053802104413683494,4,ll,0.026002676517232755,-0.976862985239527,-0.06421356996668048,0.01041146555299699,IS
D1_hh20_ll10,9997,ベルーナ,プライム（内国株式）,2024-10-03,2024-10-22,714.6760830259449,689.1181471786393,-0.038761565909821716,12,ll,0.016410258249409577,-1.0896100891985774,0.015953953298895263,-0.05471551920871698,IS
D1_hh20_ll10,9997,ベルーナ,プライム（内国株式）,2025-01-21,2025-04-03,756.3261242174123,846.7764148329838,0.1165916519598772,49,ll,0.01539424122615693,3.8842983620613443,-0.10710289345157764,0.22369454541145484,IS
D1_hh20_ll10,9997,ベルーナ,プライム（内国株式）,2025-04-24,2025-05-15,951.5422032567747,861.1937182919954,-0.09794952998989426,12,ll,0.03200796572861382,-1.4832171902916855,0.0827931267461608,-0.18074265673605505,IS
D1_hh20_ll10,9997,ベルーナ,プライム（内国株式）,2025-07-09,2025-10-02,878.4945139715716,967.9572379107451,0.09883640593806675,57,ll,0.013621457105155192,3.7380878254032583,0.13222674252374556,-0.033390336585678804,IS
D1_hh20_ll10,9997,ベルーナ,プライム（内国株式）,2025-11-13,2025-11-18,1027.418825220448,914.3442495740983,-0.11305694354693951,3,ll,0.01759962271869746,-3.1266847393841406,-0.046223564238234593,-0.06683337930870492,OOS
D1_hh20_ll10,9997,ベルーナ,プライム（内国株式）,2026-01-06,2026-01-22,979.6545999357016,962.1085419990649,-0.020910453273825676,11,ll,0.013582088322193986,-0.6593409219905775,0.03580917518972693,-0.05671962846355261,OOS
D1_hh20_ll10,9997,ベルーナ,プライム（内国株式）,2026-05-15,2026-08-04,926.0,985.0,0.06071490280777547,56,ll,0.02197624190064795,1.4496314496314495,0.02080440853379084,0.03991049427398463,OOS
D2_hh20_ll10_sma20>55,9997,ベルーナ,プライム（内国株式）,2024-02-01,2024-02-09,574.0029402852441,556.664251190385,-0.03320662069473512,6,ll,0.011049306017642339,-1.3669012626903672,0.01683015411762967,-0.05003677481236479,IS
D2_hh20_ll10_sma20>55,9997,ベルーナ,プライム（内国株式）,2024-04-09,2024-04-22,587.1915487941308,573.2770786101412,-0.026696645860391995,9,ll,0.011345612184439106,-1.0443088250844987,-0.04850249810331586,0.021805852242923866,IS
D2_hh20_ll10_sma20>55,9997,ベルーナ,プライム（内国株式）,2024-05-01,2024-07-19,585.336324249752,724.4812422276156,0.23471789347980565,54,ll,0.012836747517329723,9.25927276979174,0.043174076412280105,0.19154381706752555,IS
D2_hh20_ll10_sma20>55,9997,ベルーナ,プライム（内国株式）,2025-01-21,2025-04-03,756.3261242174123,846.7764148329838,0.1165916519598772,49,ll,0.01539424122615693,3.8842983620613443,-0.10710289345157764,0.22369454541145484,IS
D2_hh20_ll10_sma20>55,9997,ベルーナ,プライム（内国株式）,2025-04-24,2025-05-15,951.5422032567747,861.1937182919954,-0.09794952998989426,12,ll,0.03200796572861382,-1.4832171902916855,0.0827931267461608,-0.18074265673605505,IS
D2_hh20_ll10_sma20>55,9997,ベルーナ,プライム（内国株式）,2025-08-19,2025-10-02,971.726473606223,967.9572379107451,-0.006878906048005115,30,ll,0.01839762860099874,-0.10541864204701165,0.027963884465389333,-0.03484279051339445,IS
D2_hh20_ll10_sma20>55,9997,ベルーナ,プライム（内国株式）,2025-11-13,2025-11-18,1027.418825220448,914.3442495740983,-0.11305694354693951,3,ll,0.01759962271869746,-3.1266847393841406,-0.046223564238234593,-0.06683337930870492,OOS
D2_hh20_ll10_sma20>55,9997,ベルーナ,プライム（内国株式）,2026-06-08,2026-08-04,942.0,985.0,0.04264755838641199,40,ll,0.022876857749469216,0.9976798143851507,-0.039505335915907436,0.08215289430231942,OOS
D3_hh55_ll20_sma20>55,9997,ベルーナ,プライム（内国株式）,2024-02-01,2024-02-15,574.0029402852441,553.9264963057989,-0.03797620407565938,9,ll,0.011049306017642339,-1.582733070285734,0.05156792722197934,-0.08954413129763872,IS
D3_hh55_ll20_sma20>55,9997,ベルーナ,プライム（内国株式）,2024-04-09,2024-04-22,587.1915487941308,573.2770786101412,-0.026696645860391995,9,ll,0.011345612184439106,-1.0443088250844987,-0.04850249810331586,0.021805852242923866,IS
D3_hh55_ll20_sma20>55,9997,ベルーナ,プライム（内国株式）,2024-05-01,2024-07-26,585.336324249752,718.9154480140246,0.22520918202109874,59,ll,0.012836747517329723,8.888902025727873,-0.019222427032799194,0.24443160905389794,IS
D3_hh55_ll20_sma20>55,9997,ベルーナ,プライム（内国株式）,2025-01-22,2025-04-04,762.005669580747,834.2814505141215,0.09184940049480261,49,ll,0.015590061860447488,3.0419828139180978,-0.13445231551121728,0.2263017160060199,IS
D3_hh55_ll20_sma20>55,9997,ベルーナ,プライム（内国株式）,2025-04-24,2025-05-21,951.5422032567747,842.9318009644951,-0.11714144524598757,16,ll,0.03200796572861382,-1.7830162374853737,0.06970023309589823,-0.1868416783418858,IS
D3_hh55_ll20_sma20>55,9997,ベルーナ,プライム（内国株式）,2025-08-21,2025-10-15,986.1437723167154,961.1337496017042,-0.02836143655428258,36,ll,0.01798245647911155,-0.705171637249406,0.11154774424883396,-0.13990918080311654,IS
D3_hh55_ll20_sma20>55,9997,ベルーナ,プライム（内国株式）,2026-06-08,2026-08-06,942.0,975.0,0.03203184713375806,42,ll,0.022876857749469216,0.765661252900232,-0.013588901642196616,0.04562074877595468,OOS
D4_hh20_ll10_sma_prime,9997,ベルーナ,プライム（内国株式）,2024-02-01,2024-02-09,574.0029402852441,556.664251190385,-0.03320662069473512,6,ll,0.011049306017642339,-1.3669012626903672,0.01683015411762967,-0.05003677481236479,IS
D4_hh20_ll10_sma_prime,9997,ベルーナ,プライム（内国株式）,2024-04-09,2024-04-22,587.1915487941308,573.2770786101412,-0.026696645860391995,9,ll,0.011345612184439106,-1.0443088250844987,-0.04850249810331586,0.021805852242923866,IS
D4_hh20_ll10_sma_prime,9997,ベルーナ,プライム（内国株式）,2024-05-01,2024-07-19,585.336324249752,724.4812422276156,0.23471789347980565,54,ll,0.012836747517329723,9.25927276979174,0.043174076412280105,0.19154381706752555,IS
D4_hh20_ll10_sma_prime,9997,ベルーナ,プライム（内国株式）,2025-01-21,2025-04-03,756.3261242174123,846.7764148329838,0.1165916519598772,49,ll,0.01539424122615693,3.8842983620613443,-0.10710289345157764,0.22369454541145484,IS
D4_hh20_ll10_sma_prime,9997,ベルーナ,プライム（内国株式）,2025-04-24,2025-05-15,951.5422032567747,861.1937182919954,-0.09794952998989426,12,ll,0.03200796572861382,-1.4832171902916855,0.0827931267461608,-0.18074265673605505,IS
D4_hh20_ll10_sma_prime,9997,ベルーナ,プライム（内国株式）,2025-08-19,2025-10-02,971.726473606223,967.9572379107451,-0.006878906048005115,30,ll,0.01839762860099874,-0.10541864204701165,0.027963884465389333,-0.03484279051339445,IS
D4_hh20_ll10_sma_prime,9997,ベルーナ,プライム（内国株式）,2025-11-13,2025-11-18,1027.418825220448,914.3442495740983,-0.11305694354693951,3,ll,0.01759962271869746,-3.1266847393841406,-0.046223564238234593,-0.06683337930870492,OOS
D4_hh20_ll10_sma_prime,9997,ベルーナ,プライム（内国株式）,2026-06-08,2026-08-04,942.0,985.0,0.04264755838641199,40,ll,0.022876857749469216,0.9976798143851507,-0.039505335915907436,0.08215289430231942,OOS
D1_hh20_ll10,2502,アサヒグループホールディングス,プライム（内国株式）,2024-01-12,2024-02-16,1752.121873294392,1655.5214630186692,-0.05813338526736822,24,ll,0.015616954440032528,-1.765177246276624,0.09807111833098481,-0.15620450359835303,IS
D1_hh20_ll10,2502,アサヒグループホールディングス,プライム（内国株式）,2024-03-19,2024-04-17,1690.508001828142,1629.5136306509921,-0.039080498353861404,20,ll,0.01711538100307062,-1.054037253023707,-0.0447564385814867,0.005675940227625298,IS
D1_hh20_ll10,2502,アサヒグループホールディングス,プライム（内国株式）,2024-05-16,2024-05-30,1783.7027132597757,1758.6239275934556,-0.017059958242978564,10,ll,0.020873100984455988,-0.3367961055103629,-0.008638667506144171,-0.008421290736834394,IS
D1_hh20_ll10,2502,アサヒグループホールディングス,プライム（内国株式）,2024-07-19,2024-07-31,1827.0163104442702,1722.418711984855,-0.06025050064494519,8,ll,0.018095554907124223,-1.5818940325064503,-0.02553262906058651,-0.034717871584358684,IS
D1_hh20_ll10,2502,アサヒグループホールディングス,プライム（内国株式）,2024-09-10,2024-10-15,1768.1412210657443,1701.9062064106558,-0.04046025140184528,22,ll,0.018969177748602677,-0.9873978698049969,0.10202193192878783,-0.14248218333063312,IS
D1_hh20_ll10,2502,アサヒグループホールディングス,プライム（内国株式）,2024-12-30,2025-01-07,1590.953964242607,1540.3413429797536,-0.034812750337467,2,ll,0.013948078560364697,-1.1403990234134167,-0.004911958201613498,-0.029900792135853504,IS
D1_hh20_ll10,2502,アサヒグループホールディングス,プライム（内国株式）,2025-01-29,2025-04-03,1614.3502781598647,1762.368210990474,0.08868885763709777,43,ll,0.017402941855706847,2.634291902981647,-0.1097202642406595,0.19840912187775728,IS
D1_hh20_ll10,2502,アサヒグループホールディングス,プライム（内国株式）,2025-04-17,2025-05-15,1929.00774023389,1833.512450485561,-0.05250487639658219,17,ll,0.023428209838806162,-1.0565228145298362,0.11306215309694512,-0.1655670294935273,IS
D1_hh20_ll10,2502,アサヒグループホールディングス,プライム（内国株式）,2025-06-19,2025-07-09,1844.9718153491463,1834.4215656428407,-0.008718379879049217,14,ll,0.014673914698166703,-0.19484847761053423,0.024074302146606108,-0.03279268202565533,IS
D1_hh20_ll10,2502,アサヒグループホールディングス,プライム（内国株式）,2025-08-12,2025-08-26,1912.8322231584682,1815.0608217879958,-0.054113422383188614,10,ll,0.02039474501924262,-1.2531027560031422,0.013723370997108741,-0.06783679338029736,IS
D1_hh20_ll10,2502,アサヒグループホールディングス,プライム（内国株式）,2025-11-17,2025-12-19,1726.9699289475975,1589.9933233493712,-0.08231614980794644,23,ll,0.01661995694825092,-2.3861719394012537,-0.017256454363359874,-0.06505969544458656,OOS
D1_hh20_ll10,2502,アサヒグループホールディングス,プライム（内国株式）,2026-02-09,2026-03-05,1711.055655134916,1642.2200295875894,-0.043229916157752846,16,ll,0.015301727429158092,-1.3145547240990927,0.01888127979798604,-0.062111195955738885,OOS
D1_hh20_ll10,2502,アサヒグループホールディングス,プライム（内国株式）,2026-04-17,2026-04-23,1642.220107256356,1540.933382773886,-0.06467670462377229,4,ll,0.016452101196684443,-1.874432447455462,-0.0063528212647164795,-0.058323883359055806,OOS
D1_hh20_ll10,2502,アサヒグループホールディングス,プライム（内国株式）,2026-06-29,2026-09-08,1539.0,1623.0,0.05158089668615984,49,ll,0.019440472813646314,1.4037955045992137,-0.05898936866995341,0.11057026535611325,OOS
D2_hh20_ll10_sma20>55,2502,アサヒグループホールディングス,プライム（内国株式）,2024-05-16,2024-05-30,1783.7027132597757,1758.6239275934556,-0.017059958242978564,10,ll,0.020873100984455988,-0.3367961055103629,-0.008638667506144171,-0.008421290736834394,IS
D2_hh20_ll10_sma20>55,2502,アサヒグループホールディングス,プライム（内国株式）,2024-07-19,2024-07-31,1827.0163104442702,1722.418711984855,-0.06025050064494519,8,ll,0.018095554907124223,-1.5818940325064503,-0.02553262906058651,-0.034717871584358684,IS
D2_hh20_ll10_sma20>55,2502,アサヒグループホールディングス,プライム（内国株式）,2024-09-27,2024-10-15,1807.130423899447,1701.9062064106558,-0.061227240323770915,11,ll,0.019045143857618685,-1.5286637044875373,0.025302657983307775,-0.08652989830707869,IS
D2_hh20_ll10_sma20>55,2502,アサヒグループホールディングス,プライム（内国株式）,2025-02-18,2025-04-03,1729.4221595028566,1762.368210990474,0.016050323431202055,30,ll,0.020237447092577725,0.470670123164619,-0.11329688028488105,0.1293472037160831,IS
D2_hh20_ll10_sma20>55,2502,アサヒグループホールディングス,プライム（内国株式）,2025-04-17,2025-05-15,1929.00774023389,1833.512450485561,-0.05250487639658219,17,ll,0.023428209838806162,-1.0565228145298362,0.11306215309694512,-0.1655670294935273,IS
D2_hh20_ll10_sma20>55,2502,アサヒグループホールディングス,プライム（内国株式）,2025-08-12,2025-08-26,1912.8322231584682,1815.0608217879958,-0.054113422383188614,10,ll,0.02039474501924262,-1.2531027560031422,0.013723370997108741,-0.06783679338029736,IS
D2_hh20_ll10_sma20>55,2502,アサヒグループホールディングス,プライム（内国株式）,2026-07-08,2026-09-08,1595.0,1623.0,0.014554858934169194,42,ll,0.02190505675888607,0.4007033427806098,-0.043770375526030914,0.058325234460200104,OOS
D3_hh55_ll20_sma20>55,2502,アサヒグループホールディングス,プライム（内国株式）,2024-05-16,2024-06-14,1783.7027132597757,1707.2274659255454,-0.045874435726158236,21,ll,0.020873100984455988,-1.0270260216267442,0.01117155046324081,-0.057045986189399045,IS
D3_hh55_ll20_sma20>55,2502,アサヒグループホールディングス,プライム（内国株式）,2025-02-18,2025-05-21,1729.4221595028566,1814.4132320189813,0.046144202327415784,61,ll,0.020237447092577725,1.2141897666885026,-0.047869953636636264,0.09401415596405205,IS
D3_hh55_ll20_sma20>55,2502,アサヒグループホールディングス,プライム（内国株式）,2025-08-12,2025-08-27,1912.8322231584682,1795.700202750594,-0.06423486366957265,11,ll,0.02039474501924262,-1.5012412170830518,0.016733166492979734,-0.08096803016255238,IS
D3_hh55_ll20_sma20>55,2502,アサヒグループホールディングス,プライム（内国株式）,2026-07-09,2026-09-08,1669.5,1623.0,-0.03085265049415997,41,ll,0.022767381634605118,-0.6116788250218789,-0.023192769464357887,-0.007659881029802081,OOS
D4_hh20_ll10_sma_prime,2502,アサヒグループホールディングス,プライム（内国株式）,2024-05-16,2024-05-30,1783.7027132597757,1758.6239275934556,-0.017059958242978564,10,ll,0.020873100984455988,-0.3367961055103629,-0.008638667506144171,-0.008421290736834394,IS
D4_hh20_ll10_sma_prime,2502,アサヒグループホールディングス,プライム（内国株式）,2024-07-19,2024-07-31,1827.0163104442702,1722.418711984855,-0.06025050064494519,8,ll,0.018095554907124223,-1.5818940325064503,-0.02553262906058651,-0.034717871584358684,IS
D4_hh20_ll10_sma_prime,2502,アサヒグループホールディングス,プライム（内国株式）,2024-09-27,2024-10-15,1807.130423899447,1701.9062064106558,-0.061227240323770915,11,ll,0.019045143857618685,-1.5286637044875373,0.025302657983307775,-0.08652989830707869,IS
D4_hh20_ll10_sma_prime,2502,アサヒグループホールディングス,プライム（内国株式）,2025-02-18,2025-04-03,1729.4221595028566,1762.368210990474,0.016050323431202055,30,ll,0.020237447092577725,0.470670123164619,-0.11329688028488105,0.1293472037160831,IS
D4_hh20_ll10_sma_prime,2502,アサヒグループホールディングス,プライム（内国株式）,2025-04-17,2025-05-15,1929.00774023389,1833.512450485561,-0.05250487639658219,17,ll,0.023428209838806162,-1.0565228145298362,0.11306215309694512,-0.1655670294935273,IS
D4_hh20_ll10_sma_prime,2502,アサヒグループホールディングス,プライム（内国株式）,2025-08-12,2025-08-26,1912.8322231584682,1815.0608217879958,-0.054113422383188614,10,ll,0.02039474501924262,-1.2531027560031422,0.013723370997108741,-0.06783679338029736,IS
D4_hh20_ll10_sma_prime,2502,アサヒグループホールディングス,プライム（内国株式）,2026-07-08,2026-09-08,1595.0,1623.0,0.014554858934169194,42,ll,0.02190505675888607,0.4007033427806098,-0.043770375526030914,0.058325234460200104,OOS
D1_hh20_ll10,4490,ビザスク,グロース（内国株式）,2024-07-30,2024-10-04,1490.0,1580.0,0.05740268456375841,45,ll,0.06479865771812081,0.4660797514241326,0.0043409966054930305,0.05306168795826538,IS
D2_hh20_ll10_sma20>55,4490,ビザスク,グロース（内国株式）,2024-07-30,2024-10-04,1490.0,1580.0,0.05740268456375841,45,ll,0.06479865771812081,0.4660797514241326,0.0043409966054930305,0.05306168795826538,IS
D3_hh55_ll20_sma20>55,4490,ビザスク,グロース（内国株式）,2024-07-30,2024-10-04,1490.0,1580.0,0.05740268456375841,45,ll,0.06479865771812081,0.4660797514241326,0.0043409966054930305,0.05306168795826538,IS
D1_hh20_ll10,4391,ロジザード,グロース（内国株式）,2024-01-26,2024-02-16,1857.4687840356903,1244.6956380208333,-0.3328968743278127,14,ll,0.04786082892106891,-3.446418310805604,0.06211337939075534,-0.395010253718568,IS
D2_hh20_ll10_sma20>55,4391,ロジザード,グロース（内国株式）,2024-01-26,2024-02-16,1857.4687840356903,1244.6956380208333,-0.3328968743278127,14,ll,0.04786082892106891,-3.446418310805604,0.06211337939075534,-0.395010253718568,IS
D3_hh55_ll20_sma20>55,4391,ロジザード,グロース（内国株式）,2024-01-26,2024-02-16,1857.4687840356903,1244.6956380208333,-0.3328968743278127,14,ll,0.04786082892106891,-3.446418310805604,0.06211337939075534,-0.395010253718568,IS
D1_hh20_ll10,7760,ＩＭＶ,スタンダード（内国株式）,2024-11-26,2025-01-08,982.7010719170005,1139.2636549265665,0.1563186244359661,27,ll,0.04393787845347224,1.8129986021591336,0.030967344351913395,0.12535128008405272,IS
D1_hh20_ll10,7760,ＩＭＶ,スタンダード（内国株式）,2025-02-12,2025-04-02,1386.4159256872852,1461.250818579574,0.05097723115102781,33,ll,0.0457386390641004,0.5900616224652138,-0.079257935589091,0.1302351667401188,IS
D1_hh20_ll10,7760,ＩＭＶ,スタンダード（内国株式）,2025-05-22,2025-06-12,1756.6520483193276,1728.0965154682544,-0.019255656820822083,15,ll,0.048066146088778926,-0.169096735889722,0.023435208255420115,-0.0426908650762422,IS
D1_hh20_ll10,7760,ＩＭＶ,スタンダード（内国株式）,2025-08-01,2025-08-28,1784.2227856351362,1789.1461476105503,-0.00024061254286611173,18,ll,0.03443708592926923,0.04006418346200125,0.042828742288522736,-0.04306935483138885,IS
D1_hh20_ll10,7760,ＩＭＶ,スタンダード（内国株式）,2025-10-07,2025-10-15,2027.0,1765.0,-0.13225505673408977,5,ll,0.04160593578232442,-1.5533247156166794,-0.0056750692671310166,-0.12657998746695875,OOS
D1_hh20_ll10,7760,ＩＭＶ,スタンダード（内国株式）,2025-11-11,2025-11-26,2176.0,1980.0,-0.09307352941176472,10,ll,0.05034466911764706,-0.8945686900958467,-0.026569330162303673,-0.06650419924946105,OOS
D1_hh20_ll10,7760,ＩＭＶ,スタンダード（内国株式）,2025-12-16,2026-03-10,2250.0,3350.0,0.4858888888888889,54,ll,0.03993333333333333,6.121313299944352,0.08133217099134504,0.4045567178975439,OOS
D1_hh20_ll10,7760,ＩＭＶ,スタンダード（内国株式）,2026-04-23,2026-05-15,3575.0,2830.0,-0.21139160839160842,12,ll,0.05211188811188811,-1.999463231347289,0.03060171837120551,-0.24199332676281393,OOS
D1_hh20_ll10,7760,ＩＭＶ,スタンダード（内国株式）,2026-07-02,2026-07-21,2530.0,2262.0,-0.10892885375494077,12,ll,0.05839920948616601,-0.9069373942470389,-0.060202565294965704,-0.048726288459975065,OOS
D2_hh20_ll10_sma20>55,7760,ＩＭＶ,スタンダード（内国株式）,2024-11-26,2025-01-08,982.7010719170005,1139.2636549265665,0.1563186244359661,27,ll,0.04393787845347224,1.8129986021591336,0.030967344351913395,0.12535128008405272,IS
D2_hh20_ll10_sma20>55,7760,ＩＭＶ,スタンダード（内国株式）,2025-02-12,2025-04-02,1386.4159256872852,1461.250818579574,0.05097723115102781,33,ll,0.0457386390641004,0.5900616224652138,-0.079257935589091,0.1302351667401188,IS
D2_hh20_ll10_sma20>55,7760,ＩＭＶ,スタンダード（内国株式）,2025-05-22,2025-06-12,1756.6520483193276,1728.0965154682544,-0.019255656820822083,15,ll,0.048066146088778926,-0.169096735889722,0.023435208255420115,-0.0426908650762422,IS
D2_hh20_ll10_sma20>55,7760,ＩＭＶ,スタンダード（内国株式）,2025-10-07,2025-10-15,2027.0,1765.0,-0.13225505673408977,5,ll,0.04160593578232442,-1.5533247156166794,-0.0056750692671310166,-0.12657998746695875,OOS
D2_hh20_ll10_sma20>55,7760,ＩＭＶ,スタンダード（内国株式）,2025-11-11,2025-11-26,2176.0,1980.0,-0.09307352941176472,10,ll,0.05034466911764706,-0.8945686900958467,-0.026569330162303673,-0.06650419924946105,OOS
D2_hh20_ll10_sma20>55,7760,ＩＭＶ,スタンダード（内国株式）,2025-12-16,2026-03-10,2250.0,3350.0,0.4858888888888889,54,ll,0.03993333333333333,6.121313299944352,0.08133217099134504,0.4045567178975439,OOS
D3_hh55_ll20_sma20>55,7760,ＩＭＶ,スタンダード（内国株式）,2024-11-26,2025-01-15,982.7010719170005,1042.7659427900905,0.05812221975693854,31,ll,0.04393787845347224,0.6955526974483264,-0.008652946961818841,0.06677516671875738,IS
D3_hh55_ll20_sma20>55,7760,ＩＭＶ,スタンダード（内国株式）,2025-02-12,2025-04-07,1386.4159256872852,1132.3710015479555,-0.18623860786105184,36,ll,0.0457386390641004,-2.0031051602153287,-0.1975350595483787,0.011296451687326847,IS
D3_hh55_ll20_sma20>55,7760,ＩＭＶ,スタンダード（内国株式）,2025-05-22,2025-07-04,1756.6520483193276,1635.5375884729788,-0.07194618656109208,31,ll,0.048066146088778926,-0.7172011090066109,0.0673449624073379,-0.13929114896842998,IS
D3_hh55_ll20_sma20>55,7760,ＩＭＶ,スタンダード（内国株式）,2025-10-07,2025-10-15,2027.0,1765.0,-0.13225505673408977,5,ll,0.04160593578232442,-1.5533247156166794,-0.0056750692671310166,-0.12657998746695875,OOS
D3_hh55_ll20_sma20>55,7760,ＩＭＶ,スタンダード（内国株式）,2025-11-11,2026-03-24,2176.0,3100.0,0.4216323529411764,87,ll,0.05034466911764706,4.217252396166134,0.026330252303100155,0.39530210063807625,OOS
D1_hh20_ll10,6929,日本セラミック,プライム（内国株式）,2024-03-21,2024-04-22,2531.327685511518,2400.1612596807386,-0.05481724459521098,22,ll,0.01754228419620266,-1.4769240999535211,-0.06411903147001807,0.009301786874807094,IS
D1_hh20_ll10,6929,日本セラミック,プライム（内国株式）,2024-08-28,2024-09-05,2299.9648897013394,2238.0253448424123,-0.029930648000878964,6,ll,0.024356434343838315,-0.5528446327713775,-0.042611386970692444,0.01268073896981348,IS
D1_hh20_ll10,6929,日本セラミック,プライム（内国株式）,2024-09-30,2024-10-23,2317.2715561981017,2296.3213695091536,-0.012040885446900625,16,ll,0.01458333215325902,-0.30997324040515,-0.04330199177805194,0.03126110633115131,IS
D1_hh20_ll10,6929,日本セラミック,プライム（内国株式）,2024-11-12,2024-12-19,2419.2897439912767,2359.1719895582933,-0.02784934042410436,27,ll,0.014514294985199754,-0.8560298812117035,-0.018205963521673252,-0.009643376902431108,IS
D1_hh20_ll10,6929,日本セラミック,プライム（内国株式）,2025-01-06,2025-01-14,2445.4998139787613,2294.27133735788,-0.06483949626838725,5,ll,0.012841898777963474,-2.407724018760489,-0.03559981678256796,-0.029239679485819292,IS
D1_hh20_ll10,6929,日本セラミック,プライム（内国株式）,2025-02-10,2025-04-02,2499.0998809182597,2725.9427222892105,0.08776981800647377,34,ll,0.016200687536395805,2.8014186991309478,-0.07892198149006235,0.16669179949653612,IS
D1_hh20_ll10,6929,日本セラミック,プライム（内国株式）,2025-05-12,2025-06-16,2732.6426854626884,2707.7569685326025,-0.012106831662432423,25,ll,0.0266024458149675,-0.17116530799037583,0.02154475456969851,-0.03365158623213094,IS
D1_hh20_ll10,6929,日本セラミック,プライム（内国株式）,2025-07-10,2025-10-15,2802.5142439756473,3254.285576398983,0.1582021538853814,64,ll,0.017025271953207674,4.7342020241565015,0.19716569579237242,-0.03896354190699103,IS
D1_hh20_ll10,6929,日本セラミック,プライム（内国株式）,2025-11-04,2025-12-12,3488.785505594861,3565.3570722497025,0.01894791469181623,27,ll,0.018655692527175166,0.5882363964737699,-0.030046723995127755,0.04899463868694398,OOS
D1_hh20_ll10,6929,日本セラミック,プライム（内国株式）,2025-12-30,2026-02-03,3780.0,3710.0,-0.02151851851851849,21,ll,0.01869614978715712,-0.4952495227450354,0.0830000745271009,-0.10451859304561939,OOS
D1_hh20_ll10,6929,日本セラミック,プライム（内国株式）,2026-02-26,2026-03-05,3875.0,3715.0,-0.044290322580645136,5,ll,0.02167741935483871,-0.9523809523809523,-0.056416633977403485,0.012126311396758349,OOS
