strategy,variant,code,name,market,entry_date,exit_date,entry,exit,ret,reason,bench,turn20,sample,excess
A,A3_react5_any_hold10,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2026-05-18,2026-06-01,11515.0,10430.0,-0.0972249240121581,time,0.08997073808942524,4811198000.0,OOS,-0.18719566210158334
A,A3_react5_any_stop5_hold20,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2026-05-18,2026-06-03,11515.0,10490.0,-0.09201432913590968,stop,0.11387273581498314,4811198000.0,OOS,-0.20588706495089282
A,A5_react8_any_hold10,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2026-05-18,2026-06-01,11515.0,10430.0,-0.0972249240121581,time,0.08997073808942524,4811198000.0,OOS,-0.18719566210158334
A,A3_react5_any_hold10,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2025-11-13,2025-11-28,5698.560403883486,5842.681640625,0.02229081496500374,time,-0.015850881186321497,1769642654.8486328,OOS,0.03814169615132523
A,A3_react5_any_stop5_hold20,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2025-11-13,2025-12-12,5698.560403883486,6472.01171875,0.13272749256802074,time,-0.004440719153238626,1769642654.8486328,OOS,0.13716821172125937
A,A1_surp10_hold10,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2024-11-13,2024-11-27,4459.521204291158,4144.51220703125,-0.07363740317162115,time,-0.03151966329503375,1000631307.9125977,IS,-0.0421177398765874
A,A1_surp10_hold10,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2024-02-14,2024-02-29,5037.3100308825215,4755.3876953125,-0.05896684219188897,time,0.031667465121122174,901203661.1547852,IS,-0.09063430731301114
A,A2_surp10_react3_hold5,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2024-02-14,2024-02-21,5037.3100308825215,4889.98291015625,-0.032247181496283694,time,0.007854589919553678,901203661.1547852,IS,-0.04010177141583737
A,A2_surp10_react3_hold10,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2024-02-14,2024-02-29,5037.3100308825215,4755.3876953125,-0.05896684219188897,time,0.031667465121122174,901203661.1547852,IS,-0.09063430731301114
A,A2_surp10_react3_stop5_hold10,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2024-02-14,2024-02-27,5037.3100308825215,4806.315477578229,-0.0488567274771895,stop,0.033598984069598936,901203661.1547852,IS,-0.08245571154678843
A,A2_surp10_react3_stop5_hold20,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2024-02-14,2024-02-27,5037.3100308825215,4806.315477578229,-0.0488567274771895,stop,0.033598984069598936,901203661.1547852,IS,-0.08245571154678843
A,A3_react5_any_hold10,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2024-02-14,2024-02-29,5037.3100308825215,4755.3876953125,-0.05896684219188897,time,0.031667465121122174,901203661.1547852,IS,-0.09063430731301114
A,A3_react5_any_stop5_hold20,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2024-02-14,2024-02-27,5037.3100308825215,4806.315477578229,-0.0488567274771895,stop,0.033598984069598936,901203661.1547852,IS,-0.08245571154678843
A,A5_react8_any_hold10,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2024-02-14,2024-02-29,5037.3100308825215,4755.3876953125,-0.05896684219188897,time,0.031667465121122174,901203661.1547852,IS,-0.09063430731301114
A,A1_surp10_hold10,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2023-11-14,2023-11-29,4577.140226348459,4762.6630859375,0.03753248325691938,time,0.022590360723624192,940633269.362793,IS,0.014942122533295188
A,A2_surp10_react3_hold5,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2023-11-14,2023-11-21,4577.140226348459,4683.54296875,0.020246555084554866,time,0.023600695678192674,940633269.362793,IS,-0.0033541405936378076
A,A2_surp10_react3_hold10,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2023-11-14,2023-11-29,4577.140226348459,4762.6630859375,0.03753248325691938,time,0.022590360723624192,940633269.362793,IS,0.014942122533295188
A,A2_surp10_react3_stop5_hold10,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2023-11-14,2023-11-29,4577.140226348459,4762.6630859375,0.03753248325691938,time,0.022590360723624192,940633269.362793,IS,0.014942122533295188
A,A2_surp10_react3_stop5_hold20,5714,ＤＯＷＡホールディングス,プライム（内国株式）,2023-11-14,2023-12-11,4577.140226348459,4619.88365138447,0.006338456530118444,stop,0.0063431245195875174,940633269.362793,IS,-4.667989469073382e-06
A,A4_negsurp_react-3_hold10(買い側の値。空売りなら符号反転),6961,エンプラス,プライム（内国株式）,2025-02-04,2025-02-19,4312.429081595182,4817.1787109375,0.11404531710365184,time,0.016732036032739872,668275837.3632812,IS,0.09731328107091197
A,A1_surp10_hold10,6961,エンプラス,プライム（内国株式）,2024-08-02,2024-08-19,8586.238927165354,8430.125,-0.021181875497481958,time,-0.01934901857927085,1014729992.7685547,IS,-0.0018328569182111086
A,A2_surp10_react3_hold5,6961,エンプラス,プライム（内国株式）,2024-08-02,2024-08-09,8586.238927165354,7756.88623046875,-0.09959091759870287,time,-0.08134347778868356,1014729992.7685547,IS,-0.018247439810019306
A,A2_surp10_react3_hold10,6961,エンプラス,プライム（内国株式）,2024-08-02,2024-08-19,8586.238927165354,8430.125,-0.021181875497481958,time,-0.01934901857927085,1014729992.7685547,IS,-0.0018328569182111086
A,A2_surp10_react3_stop5_hold10,6961,エンプラス,プライム（内国株式）,2024-08-02,2024-08-19,8586.238927165354,8430.125,-0.021181875497481958,time,-0.01934901857927085,1014729992.7685547,IS,-0.0018328569182111086
A,A2_surp10_react3_stop5_hold20,6961,エンプラス,プライム（内国株式）,2024-08-02,2024-08-27,8586.238927165354,7825.186329840418,-0.09163631722582266,stop,0.004256716466844335,1014729992.7685547,IS,-0.095893033692667
A,A3_react5_any_hold10,6961,エンプラス,プライム（内国株式）,2024-08-02,2024-08-19,8586.238927165354,8430.125,-0.021181875497481958,time,-0.01934901857927085,1014729992.7685547,IS,-0.0018328569182111086
A,A3_react5_any_stop5_hold20,6961,エンプラス,プライム（内国株式）,2024-08-02,2024-08-27,8586.238927165354,7825.186329840418,-0.09163631722582266,stop,0.004256716466844335,1014729992.7685547,IS,-0.095893033692667
A,A5_react8_any_hold10,6961,エンプラス,プライム（内国株式）,2024-08-02,2024-08-19,8586.238927165354,8430.125,-0.021181875497481958,time,-0.01934901857927085,1014729992.7685547,IS,-0.0018328569182111086
A,A4_negsurp_react-3_hold10(買い側の値。空売りなら符号反転),6961,エンプラス,プライム（内国株式）,2024-05-02,2024-05-20,7952.028202169804,7200.73291015625,-0.09747844913434212,time,0.020787684867674683,2066217167.512207,IS,-0.1182661340020168
A,A4_negsurp_react-3_hold10(買い側の値。空売りなら符号反転),6961,エンプラス,プライム（内国株式）,2024-02-02,2024-02-19,9969.464174006956,8541.0908203125,-0.14627483691837773,time,0.06828153884169263,3631784574.658203,IS,-0.21455637576007036
A,A4_negsurp_react-3_hold10(買い側の値。空売りなら符号反転),6113,アマダ,プライム（内国株式）,2026-05-18,2026-06-01,2724.0,2996.0,0.0968531571218797,time,0.08997073808942524,4947741645.0,OOS,0.0068824190324544565
A,A1_surp10_hold10,6113,アマダ,プライム（内国株式）,2026-02-16,2026-03-03,2445.735579622006,2500.47998046875,0.01938361387178456,time,-0.011641992423207181,4025554657.2979736,OOS,0.03102560629499174
A,A2_surp10_react3_hold5,6113,アマダ,プライム（内国株式）,2026-02-16,2026-02-24,2445.735579622006,2471.874755859375,0.00768765423996032,time,0.006658025742216633,4025554657.2979736,OOS,0.0010296284977436869
A,A2_surp10_react3_hold10,6113,アマダ,プライム（内国株式）,2026-02-16,2026-03-03,2445.735579622006,2500.47998046875,0.01938361387178456,time,-0.011641992423207181,4025554657.2979736,OOS,0.03102560629499174
A,A2_surp10_react3_stop5_hold10,6113,アマダ,プライム（内国株式）,2026-02-16,2026-03-03,2445.735579622006,2500.47998046875,0.01938361387178456,time,-0.011641992423207181,4025554657.2979736,OOS,0.03102560629499174
A,A2_surp10_react3_stop5_hold20,6113,アマダ,プライム（内国株式）,2026-02-16,2026-03-05,2445.735579622006,2468.4223456361333,0.006276050200665464,stop,-0.029221156078309996,4025554657.2979736,OOS,0.03549720627897546
A,A3_react5_any_hold10,6113,アマダ,プライム（内国株式）,2026-02-16,2026-03-03,2445.735579622006,2500.47998046875,0.01938361387178456,time,-0.011641992423207181,4025554657.2979736,OOS,0.03102560629499174
A,A3_react5_any_stop5_hold20,6113,アマダ,プライム（内国株式）,2026-02-16,2026-03-05,2445.735579622006,2468.4223456361333,0.006276050200665464,stop,-0.029221156078309996,4025554657.2979736,OOS,0.03549720627897546
A,A1_surp10_hold10,6113,アマダ,プライム（内国株式）,2025-05-19,2025-06-02,1420.86231343384,1440.259765625,0.01065188731361422,time,-0.007497191915697088,1735443466.060791,IS,0.018149079229311308
A,A4_negsurp_react-3_hold10(買い側の値。空売りなら符号反転),6113,アマダ,プライム（内国株式）,2025-02-18,2025-03-05,1354.5856479726604,1380.7266845703125,0.016298179215744727,time,-0.04482566274402189,1969343591.7590332,IS,0.06112384195976661
A,A1_surp10_hold10,6273,ＳＭＣ,プライム（内国株式）,2026-08-10,2026-08-25,76910.0,72090.0,-0.06567065401118188,time,0.0038062988744840265,21670061000.0,OOS,-0.06947695288566591
A,A1_surp10_hold10,6273,ＳＭＣ,プライム（内国株式）,2026-05-18,2026-06-01,67000.0,66520.0,-0.01016417910447764,time,0.08997073808942524,31210687800.0,OOS,-0.10013491719390288
A,A1_surp10_hold10,6273,ＳＭＣ,プライム（内国株式）,2026-02-16,2026-03-03,72814.86283557047,71049.046875,-0.02725076271252491,time,-0.011641992423207181,23337394807.089844,OOS,-0.015608770289317727
A,A1_surp10_hold10,6273,ＳＭＣ,プライム（内国株式）,2025-11-14,2025-12-01,57150.734753974786,55146.83984375,-0.03806332716195604,time,-0.03858183195375309,15537897806.25,OOS,0.0005185047917970476
A,A2_surp10_react3_hold5,6273,ＳＭＣ,プライム（内国株式）,2025-11-14,2025-11-21,57150.734753974786,51724.34375,-0.09794875310588003,time,-0.051791235138421654,15537897806.25,OOS,-0.04615751796745837
A,A2_surp10_react3_hold10,6273,ＳＭＣ,プライム（内国株式）,2025-11-14,2025-12-01,57150.734753974786,55146.83984375,-0.03806332716195604,time,-0.03858183195375309,15537897806.25,OOS,0.0005185047917970476
A,A2_surp10_react3_stop5_hold10,6273,ＳＭＣ,プライム（内国株式）,2025-11-14,2025-12-01,57150.734753974786,55146.83984375,-0.03806332716195604,time,-0.03858183195375309,15537897806.25,OOS,0.0005185047917970476
A,A2_surp10_react3_stop5_hold20,6273,ＳＭＣ,プライム（内国株式）,2025-11-14,2025-12-16,57150.734753974786,54313.53618844874,-0.05264413104642929,stop,-0.0370216728208731,15537897806.25,OOS,-0.01562245822555619
A,A3_react5_any_hold10,6273,ＳＭＣ,プライム（内国株式）,2025-11-14,2025-12-01,57150.734753974786,55146.83984375,-0.03806332716195604,time,-0.03858183195375309,15537897806.25,OOS,0.0005185047917970476
A,A3_react5_any_stop5_hold20,6273,ＳＭＣ,プライム（内国株式）,2025-11-14,2025-12-16,57150.734753974786,54313.53618844874,-0.05264413104642929,stop,-0.0370216728208731,15537897806.25,OOS,-0.01562245822555619
A,A4_negsurp_react-3_hold10(買い側の値。空売りなら符号反転),6273,ＳＭＣ,プライム（内国株式）,2025-08-12,2025-08-26,48795.211477967714,44145.25,-0.09829544676873248,time,0.013723370997108741,13041175959.941406,IS,-0.11201881776584122
A,A4_negsurp_react-3_hold10(買い側の値。空売りなら符号反転),6273,ＳＭＣ,プライム（内国株式）,2025-02-17,2025-03-04,51888.936717135846,53600.73828125,0.029989721362874703,time,-0.04644384386985201,15807259799.960938,IS,0.07643356523272671
A,A1_surp10_hold10,6273,ＳＭＣ,プライム（内国株式）,2024-05-16,2024-05-30,77496.37292845284,75083.6640625,-0.03413318436438739,time,-0.008638667506144171,16940618983.203125,IS,-0.02549451685824322
A,A4_negsurp_react-3_hold10(買い側の値。空売りなら符号反転),5929,三和ホールディングス,プライム（内国株式）,2026-08-03,2026-08-18,3480.0,3577.0,0.024873563218390852,time,0.0481449627251902,2312643880.0,OOS,-0.023271399506799347
A,A1_surp10_hold10,5929,三和ホールディングス,プライム（内国株式）,2025-11-04,2025-11-18,4093.279093533995,3816.467529296875,-0.07062587107104157,time,-0.07075490506549642,2653018590.394287,OOS,0.00012903399445485242
A,A1_surp10_hold10,5929,三和ホールディングス,プライム（内国株式）,2025-05-15,2025-05-29,4784.2173545736005,4857.76123046875,0.012372185342884316,time,0.007995450373386337,1960594324.5776367,IS,0.004376734969497979
A,A2_surp10_react3_hold5,5929,三和ホールディングス,プライム（内国株式）,2025-05-15,2025-05-22,4784.2173545736005,4935.17578125,0.02855342148744289,time,-0.02995840197950972,1960594324.5776367,IS,0.058511823466952606
A,A2_surp10_react3_hold10,5929,三和ホールディングス,プライム（内国株式）,2025-05-15,2025-05-29,4784.2173545736005,4857.76123046875,0.012372185342884316,time,0.007995450373386337,1960594324.5776367,IS,0.004376734969497979
A,A2_surp10_react3_stop5_hold10,5929,三和ホールディングス,プライム（内国株式）,2025-05-15,2025-05-29,4784.2173545736005,4847.1167337485995,0.010147266211654963,stop,0.007995450373386337,1960594324.5776367,IS,0.002151815838268626
A,A2_surp10_react3_stop5_hold20,5929,三和ホールディングス,プライム（内国株式）,2025-05-15,2025-05-29,4784.2173545736005,4847.1167337485995,0.010147266211654963,stop,0.007995450373386337,1960594324.5776367,IS,0.002151815838268626
A,A1_surp10_hold10,5929,三和ホールディングス,プライム（内国株式）,2024-11-05,2024-11-19,4050.2807025091292,4226.21337890625,0.040437156414401376,time,0.009480236590177826,3015304962.446289,IS,0.03095691982422355
A,A2_surp10_react3_hold5,5929,三和ホールディングス,プライム（内国株式）,2024-11-05,2024-11-12,4050.2807025091292,4350.513671875,0.07112645972410692,time,0.03475138938218425,3015304962.446289,IS,0.036375070341922666
A,A2_surp10_react3_hold10,5929,三和ホールディングス,プライム（内国株式）,2024-11-05,2024-11-19,4050.2807025091292,4226.21337890625,0.040437156414401376,time,0.009480236590177826,3015304962.446289,IS,0.03095691982422355
A,A2_surp10_react3_stop5_hold10,5929,三和ホールディングス,プライム（内国株式）,2024-11-05,2024-11-19,4050.2807025091292,4226.21337890625,0.040437156414401376,time,0.009480236590177826,3015304962.446289,IS,0.03095691982422355
